job,design,variant,half,arm,seed,seed_set,status,averaging_unit,n_units,n_rows,stratum,metric,aggregation,role,value,note,threshold_setting,cluster_unit_registered,scoring_filter,pair_subset,yardstick_reading
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.900777,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,logsf_mae,unit_macro,primary,1.16,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.9,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,row_pair,19,38,category_class=other,logsf_mae,pair_pooled,side,1.17697,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,row_pair,17,38,category_class=other,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.911765,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,extractant_system_key,1,38,category_class=other,logsf_mae,system_macro,side,1.17697,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,registered,extractant_system_key,1,38,category_class=other,direction_accuracy_abs_ge_0.3,system_macro,side,0.911765,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,extractant_system_key+state_a+state_b,268,11965,all,logsf_mae,unit_macro,side,0.449037,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,extractant_system_key+state_a+state_b,242,11965,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.895293,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,row_pair,9121,11965,all,logsf_mae,pair_pooled,side,0.58639,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,row_pair,6166,11965,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.878284,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,extractant_system_key,5,11965,all,logsf_mae,system_macro,side,0.460976,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,B7,,deterministic,exploratory,extractant_system_key,5,11965,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.900777,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,163,3500,all,logsf_mae,unit_macro,primary,0.498867,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,140,3500,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.719924,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,1968,3500,all,logsf_mae,pair_pooled,side,0.404628,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,842,3500,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.707245,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,13,3500,all,logsf_mae,system_macro,side,0.525758,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,11,3500,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.644026,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,12,250,category_class=An-An,logsf_mae,unit_macro,primary,0.744881,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,11,250,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.729933,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,178,250,category_class=An-An,logsf_mae,pair_pooled,side,0.779897,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,129,250,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.763566,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,6,250,category_class=An-An,logsf_mae,system_macro,side,0.685103,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,5,250,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.564026,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,14,190,category_class=An-Ln,logsf_mae,unit_macro,primary,1.45521,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,13,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.461538,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,112,190,category_class=An-Ln,logsf_mae,pair_pooled,side,0.962386,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,92,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,5,190,category_class=An-Ln,logsf_mae,system_macro,side,0.693034,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,4,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,137,3060,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.37959,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key+state_a+state_b,116,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.747931,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,1678,3060,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.327592,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,row_pair,621,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.726248,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,logsf_mae,system_macro,side,0.397765,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.717396,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,extractant_system_key+state_a+state_b,137,3060,all,logsf_mae,unit_macro,side,0.37959,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,extractant_system_key+state_a+state_b,116,3060,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.747931,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,row_pair,1678,3060,all,logsf_mae,pair_pooled,side,0.327592,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,row_pair,621,3060,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.726248,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,extractant_system_key,5,3060,all,logsf_mae,system_macro,side,0.397765,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,confirmation,B7,,deterministic,exploratory,extractant_system_key,5,3060,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.717396,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B7
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,309,13063,all,logsf_mae,unit_macro,primary,0.798581,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,280,13063,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,9802,13063,all,logsf_mae,pair_pooled,side,0.855162,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,6679,13063,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,16,13063,all,logsf_mae,system_macro,side,0.62066,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,14,13063,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,19,413,category_class=An-An,logsf_mae,unit_macro,primary,0.823583,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,16,413,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,317,413,category_class=An-An,logsf_mae,pair_pooled,side,0.748503,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,216,413,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,9,413,category_class=An-An,logsf_mae,system_macro,side,0.631134,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,7,413,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,logsf_mae,unit_macro,primary,0.692175,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,345,647,category_class=An-Ln,logsf_mae,pair_pooled,side,0.857206,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,280,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,logsf_mae,system_macro,side,0.525643,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,268,11965,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.802622,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,242,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,9121,11965,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.85876,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,6166,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,logsf_mae,system_macro,side,0.767292,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,logsf_mae,unit_macro,primary,0.848769,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,19,38,category_class=other,logsf_mae,pair_pooled,side,0.870431,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,row_pair,17,38,category_class=other,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,1,38,category_class=other,logsf_mae,system_macro,side,0.870431,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,registered,extractant_system_key,1,38,category_class=other,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,extractant_system_key+state_a+state_b,268,11965,all,logsf_mae,unit_macro,side,0.802622,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,extractant_system_key+state_a+state_b,242,11965,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,row_pair,9121,11965,all,logsf_mae,pair_pooled,side,0.85876,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,row_pair,6166,11965,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,extractant_system_key,5,11965,all,logsf_mae,system_macro,side,0.767292,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,FLAT,,deterministic,exploratory,extractant_system_key,5,11965,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,163,3500,all,logsf_mae,unit_macro,primary,0.53588,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,140,3500,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,1968,3500,all,logsf_mae,pair_pooled,side,0.404335,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,842,3500,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,13,3500,all,logsf_mae,system_macro,side,0.483995,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,11,3500,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,12,250,category_class=An-An,logsf_mae,unit_macro,primary,0.816551,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,11,250,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,178,250,category_class=An-An,logsf_mae,pair_pooled,side,0.738622,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,129,250,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,6,250,category_class=An-An,logsf_mae,system_macro,side,0.513012,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,5,250,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,14,190,category_class=An-Ln,logsf_mae,unit_macro,primary,1.39551,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,13,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,112,190,category_class=An-Ln,logsf_mae,pair_pooled,side,0.965105,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
