design,comparison,point,ci95_low,ci95_high,p_two_sided,seeds_positive,n_seeds,loco_stable,loco_min,loco_max,passes_P1,family,lead,model,set,target,value,stage,n_units,partial_rho_n_metals,ci_excludes_zero,rho_chemotype_means,clears_familywise_bar,passes_L1_rule,p_bh_within_family,_src,reference,candidate,bca_low,bca_high,bootstrap_se,mde_80,block_macro,units_improved,loco_sign_stable,margin,passes_intervals,p_perm,p_registered,ci_task_low,ci_task_high,p_task_boot,ci_block_low,ci_block_high,p_block_boot,conservative_interval,n_extractants,n_blocks,passes_registered,rule,replicates,permutations,bootstrap_seed,endpoint,p_bh_within_lead_family,budget,p_bh_lead,praw,q_bh940
A,LW_vs_POOLED@k3,-60.38503923343288,-140.2989853863092,-22.41521999681566,0.0,0.0,5,,-83.15550243248803,-36.24246566362785,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LW@doptk3,-150.01724306365293,-24.08672616475932,31.040021409614248,86.91205994691988,-72.1063455921307,14.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK2_vs_POOLED@k3,-0.0047922425282462,-0.0125567760145948,0.000241845738849,0.063,1.0,5,,-0.0064347151018334,-0.0033260188066033,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LOWRANK2@doptk3,-0.0126436013379325,0.0001764705547481,0.0032768137619785,0.0091750785335399,-0.0103283121855364,33.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1296410256410256,0.063,0.12286307053941908
A,LOWRANK3_vs_POOLED@k3,-0.006522038940739,-0.0160977058059699,-0.0006691605246696,0.0272,0.0,5,,-0.008594984228841,-0.0042669113168823,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LOWRANK3@doptk3,-0.0164364528373709,-0.0008180177246409,0.0039154655603667,0.010963303569027,-0.0120595736373795,26.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0827586206896551,0.0272,0.06408020050125313
A,HIER_vs_POOLED@k3,-0.0074083095176411,-0.0186827621044245,-0.0009429166272735,0.0196,0.0,5,,-0.011176876434766,-0.0057707241225849,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_HIER@doptk3,-0.0171558478478999,-0.0002606331995687,0.0045938762521494,0.0128628535060184,-0.015682378657673,39.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0712727272727272,0.0196,0.04810443864229765
A,POOLED_vs_NAIVE@k1,0.013469264697193,-0.0029091966288473,0.0281450215186304,0.1012,5.0,5,,0.0093390602384524,0.0160734069851265,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk1,G14_POOLED@doptk1,-0.001910238046178,0.0294244504402335,0.0078785598596164,0.0220599676069261,0.0113213697810828,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1308620689655172,0.1012,0.18050853889943075
A,LW_vs_NAIVE@k1,0.0316513125913416,-0.0005045161001535,0.0744425854341716,0.054,5.0,5,,0.0166158860585941,0.0360010482192535,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk1,G14_LW@doptk1,0.0070643908051194,0.1005441153616444,0.0188384823107825,0.0527477504701912,0.0403417341590029,44.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0843749999999999,0.054,0.1096328293736501
A,LOWRANK2_vs_NAIVE@k1,0.0189961152510464,-0.0027429052417053,0.0363395496796329,0.085,5.0,5,,0.0135121307743164,0.0228430459760052,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk1,G14_LOWRANK2@doptk1,-0.0013881617007925,0.0374433650797762,0.0098774498485405,0.0276568595759134,0.0187532978245924,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1128318584070796,0.085,0.15484496124031008
A,LOWRANK3_vs_NAIVE@k1,0.0190959418163822,-0.0030036545948074,0.0350489683807475,0.0896,5.0,5,,0.0125965987564152,0.0227198957240894,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk1,G14_LOWRANK3@doptk1,-0.0012298803236509,0.0366163126031393,0.0098173362064503,0.0274885413780609,0.0160788945839832,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1178947368421052,0.0896,0.16228131021194606
A,HIER_vs_NAIVE@k1,0.0279427881926964,0.0008871697564035,0.0598665934210036,0.045,5.0,5,,0.0176337996413252,0.0306453207613842,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk1,G14_HIER@doptk1,0.0057427494836492,0.0706948191107869,0.0147395632396099,0.0412707770709079,0.0314539280989527,43.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0741758241758241,0.045,0.09548532731376974
A,POOLED_vs_NAIVE@k2,0.0339325064338902,0.0165840984132766,0.0487693901354965,0.0002,5.0,5,,0.0309226323647398,0.037144126714683,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk2,G14_POOLED@doptk2,0.0160265102998096,0.0483422831620288,0.0081573128406979,0.0228404759539541,0.0365255900230108,56.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0005357142857142,0.0002,0.000828193832599119
A,LW_vs_NAIVE@k2,-2.592615338141883,-6.718308648642152,-0.5230037912986523,0.0,0.0,5,,-3.591125412358019,-1.5878499433676636,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk2,G14_LW@doptk2,-7.5754929586465245,-0.6382909294800031,1.6276773097003148,4.557496467160881,-4.623121160305878,25.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK2_vs_NAIVE@k2,0.0435216166772602,0.0233427453811726,0.0588311556278989,0.0,5.0,5,,0.0383391051039996,0.0468509027609142,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk2,G14_LOWRANK2@doptk2,0.0241828284311556,0.0595922059834961,0.0090116691879043,0.0252326737261322,0.0425012341054079,66.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK3_vs_NAIVE@k2,0.0410080436284256,0.0192870183597021,0.0568831895138824,0.0004,5.0,5,,0.03515185294732,0.0442318354293957,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk2,G14_LOWRANK3@doptk2,0.0205015680451962,0.0577057220558266,0.0095536577121265,0.0267502415939543,0.0380803025887161,62.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.001,0.0004,0.0015932203389830508
A,HIER_vs_NAIVE@k2,0.0308320930589012,0.004696702018886,0.0480934690097602,0.0224,5.0,5,,0.0226329086449896,0.034366810735667,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk2,G14_HIER@doptk2,0.0084754472324876,0.050238757901089,0.0110292610552865,0.0308819309548022,0.0223847004521837,57.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0425316455696202,0.0224,0.053714285714285714
A,POOLED_vs_NAIVE@k3,0.0571072253292107,0.0405664372983587,0.0708795753543028,0.0,5.0,5,,0.0540550399373417,0.0599241580556546,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk3,G14_POOLED@doptk3,0.0400172706860269,0.0704294929324046,0.0076613023897388,0.0214516466912686,0.0594863952677065,71.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LW_vs_NAIVE@k3,-60.31921906262546,-140.24193285785384,-22.343475889864184,0.0,0.0,5,,-83.09007844728356,-36.17700754221241,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk3,G14_LW@doptk3,-149.9456451806513,-24.028745846051592,31.039225064079776,86.90983017942337,-72.03506800468298,25.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK2_vs_NAIVE@k3,0.0544146381911057,0.0362524559154615,0.0685986802555878,0.0,5.0,5,,0.0499484202984802,0.0567916206839639,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk3,G14_LOWRANK2@doptk3,0.0369443705351816,0.0692292630548457,0.008232618548319,0.0230513319352932,0.0527881649650429,70.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK3_vs_NAIVE@k3,0.053590997710429,0.035124337824907,0.0685430323651649,0.0,5.0,5,,0.0498027944964494,0.0562917583410687,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk3,G14_LOWRANK3@doptk3,0.0353921534697438,0.0687699800501453,0.0083951421124486,0.0235063979148561,0.0528834379190252,71.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,HIER_vs_NAIVE@k3,0.0528459818712169,0.0341191949619122,0.0670925417118201,0.0,5.0,5,,0.0481192957592062,0.0554493857742765,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk3,G14_HIER@doptk3,0.0349456793374819,0.067590695574307,0.008378461545035,0.0234596923260981,0.0489596292043584,69.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,POOLED_vs_FLAT@k0,0.08301734709713,0.0021208439347332,0.1405525097467434,0.0422,5.0,5,,0.0386382995137796,0.0924700669618103,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk0,G14_POOLED@doptk0,0.0181794407983801,0.1587356826024722,0.0373726166097774,0.1046433265073769,0.0588236000966052,58.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0711235955056179,0.0422,0.09098165137614679
A,POOLED_vs_FLAT@k1,0.0050257236139827,-0.0085322292177971,0.013846345981488,0.442,5.0,5,,0.0003614049300559,0.0066843598354003,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk1,G14_POOLED@doptk1,-0.0067211678728305,0.0150604524085175,0.0057770630732482,0.0161757766050951,-0.0016682933358432,49.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.4875,0.442,0.595512893982808
A,POOLED_vs_FLAT@k2,0.0023265546977479,-0.0090734474656264,0.0101325690288703,0.6648,4.0,5,,-0.0013357936492619,0.0039667492219523,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk2,G14_POOLED@doptk2,-0.0080083674356546,0.0108521989587791,0.0049431084300877,0.0138407036042458,-0.0010246683969106,48.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.6783673469387755,0.6648,0.7830977443609022
A,POOLED_vs_FLAT@k3,0.0055602409079453,-0.0015734509235599,0.0108727308616274,0.1134,5.0,5,,0.003917339272514,0.0069728375003074,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk3,G14_POOLED@doptk3,-0.0017462674175923,0.0107351536647458,0.0031516127228973,0.0088245156241126,0.0049288669169094,55.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1405785123966942,0.1134,0.1970351201478743
A,LW_vs_POOLED_FLATprior@k3,-59.66139163949182,-120.7320162611062,-25.332457781319803,0.0,0.0,5,,-82.1611160239656,-43.80949134040888,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk3,FLAT_LW@doptk3,-113.30038521405396,-22.652161417589014,25.106147224807973,70.29721222946232,-76.94991313843742,17.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,LOWRANK2_vs_POOLED_FLATprior@k3,-0.0021865825921948,-0.0098275639782739,0.0032740281011037,0.4598,2.0,5,,-0.0040292572060767,-0.0009697085904824,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk3,FLAT_LOWRANK2@doptk3,-0.0092268245222472,0.0035830524566496,0.0033291270074517,0.0093215556208648,-0.0061200574125161,36.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.5034306569343066,0.4598,0.6121983002832861
A,LOWRANK3_vs_POOLED_FLATprior@k3,-0.0043723685865378,-0.0131377287933546,0.0016488580876006,0.1634,1.0,5,,-0.006150010251553,-0.0021612590012214,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk3,FLAT_LOWRANK3@doptk3,-0.0137679667143257,0.0014034045051714,0.0037751259294838,0.0105703526025546,-0.007541373894087,35.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1960799999999999,0.1634,0.26899474605954465
A,HIER_vs_POOLED_FLATprior@k3,-0.0061030154787289,-0.0185394739533265,0.0010454279071334,0.1066,1.0,5,,-0.0105109425775372,-0.0042368379978258,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk3,FLAT_HIER@doptk3,-0.0165434464142607,0.0019830396514957,0.0050741484733,0.0142076157252401,-0.0139197118393855,42.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1355084745762712,0.1066,0.1865996275605214
BP,LW_vs_POOLED@k1,0.0012374053963905,-0.0146200178478234,0.0114364783019868,0.9248,4.0,5,,-0.0060353156442433,0.0042283713855495,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk1,G14_LW@doptk1,-0.0110192747073077,0.0140371487613452,0.006808656997083,0.0190642395918325,-0.0040326972975857,41.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.9485128205128204,0.9248,0.9573920704845815
BP,LOWRANK2_vs_POOLED@k1,0.0074274090683069,-0.0025557468539654,0.0149309712432146,0.1922,5.0,5,,0.0019458891506895,0.008602747185638,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk1,G14_LOWRANK2@doptk1,-0.0005240088685078,0.0172488373443184,0.0046926421813348,0.0131393981077374,0.0043118858005582,42.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.3416888888888889,0.1922,0.30725850340136057
BP,LOWRANK3_vs_POOLED@k1,0.0044624954982878,-0.0074077531009095,0.0132511934343823,0.6096,5.0,5,,-0.0026309592668769,0.0055090649917867,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk1,G14_LOWRANK3@doptk1,-0.0047112996726731,0.0163799392551047,0.005625006121461,0.0157500171400909,-0.0019279428972624,36.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.738909090909091,0.6096,0.7393858064516129
BP,HIER_vs_POOLED@k1,0.0016884888466872,-0.0145955616180484,0.0113887132596775,0.8172,3.0,5,,-0.0039371519823394,0.0056560745373405,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk1,G14_HIER@doptk1,-0.0128626833420105,0.012224004271207,0.0067341516498085,0.0188556246194639,-0.0043028588955276,49.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.8955616438356165,0.8172,0.8866574394463668
BP,LW_vs_POOLED@k2,-0.4501049405908575,-0.8444007464518187,-0.2064761369150959,0.0,0.0,5,,-0.6263017417212438,-0.3777951355642135,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk2,G14_LW@doptk2,-0.7665833227697463,-0.1627352287994199,0.1672821834022497,0.4683901135262993,-0.5788412056609672,25.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LOWRANK2_vs_POOLED@k2,0.0150880110598515,0.0066986045007415,0.0232273857278435,0.002,5.0,5,,0.0136632881710281,0.0166183094582427,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk2,G14_LOWRANK2@doptk2,0.0070108271124084,0.0235814330368297,0.0041214388087132,0.011540028664397,0.0137426685533113,55.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.01,0.002,0.006573426573426574
BP,LOWRANK3_vs_POOLED@k2,0.0120002596706245,0.0018426434293285,0.0198450214146707,0.023,5.0,5,,0.009441646567455,0.0134836689656227,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk2,G14_LOWRANK3@doptk2,0.0027624972040396,0.0207069830701929,0.0046009958717057,0.0128827884407761,0.0097798063359083,53.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0736,0.023,0.05487309644670051
BP,HIER_vs_POOLED@k2,0.0030819947677734,-0.0121735151368984,0.0118853910037225,0.605,3.0,5,,-0.0007593323550712,0.0071319319400641,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk2,G14_HIER@doptk2,-0.0136010685716694,0.0114787934192871,0.0062418337442858,0.0174771344840004,-0.0033617998386464,53.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.738909090909091,0.605,0.7385714285714284
BP,LW_vs_POOLED@k3,-34.01644920447419,-71.36473979675957,-14.197141035853136,0.0,0.0,5,,-46.84532472401837,-26.13248057066377,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LW@doptk3,-66.50538513701493,-13.074511543410091,14.81543235638572,41.48321059788002,-55.81518336350004,16.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LOWRANK2_vs_POOLED@k3,0.0002819002625874,-0.0060320535199312,0.0052242898010699,0.9158,4.0,5,,-0.0005522129898866,0.0014331833268081,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LOWRANK2@doptk3,-0.0060685620671582,0.0051939999652239,0.0028016576381678,0.0078446413868698,-0.0034324585337719,36.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.9485128205128204,0.9158,0.9557878453038675
BP,LOWRANK3_vs_POOLED@k3,-0.0019873981339597,-0.012528939920471,0.0038685365487186,0.607,1.0,5,,-0.0047180006971987,0.0007181255130559,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_LOWRANK3@doptk3,-0.0129744797049585,0.003681208836111,0.0042214799084988,0.0118201437437968,-0.0069586111020253,39.0,False,0.02,False,,,,,,,,,,,,,,,,,,,,0.738909090909091,0.607,0.7386235446313066
BP,HIER_vs_POOLED@k3,-0.0053009925729037,-0.0208954609785246,0.0035566999082515,0.3192,1.0,5,,-0.0083586587755598,-0.0010932594844281,False,registered,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,G14_POOLED@doptk3,G14_HIER@doptk3,-0.0238380886351162,0.0028354432601099,0.0062676976316314,0.017549553368568,-0.0136057573745317,39.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.5211428571428571,0.3192,0.46663763608087094
BP,POOLED_vs_NAIVE@k1,0.0068916444734655,-0.0082174847157526,0.0218469827592364,0.3406,4.0,5,,0.0032728035312517,0.0093053453814301,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk1,G14_POOLED@doptk1,-0.0076933326158917,0.0222954497700445,0.0074830207916479,0.0209524582166143,0.0058472239931034,44.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.39,0.3406,0.4902970903522205
BP,LW_vs_NAIVE@k1,0.0172558790454173,-0.0047702883525812,0.034372145066235,0.119,5.0,5,,0.0124336341627777,0.0207343327708773,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk1,G14_LW@doptk1,-0.0039398050759849,0.0350199853280701,0.0099202908961267,0.0277768145091549,0.0135407566990536,48.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.146311475409836,0.119,0.20524770642201834
BP,LOWRANK2_vs_NAIVE@k1,0.0170543840931892,-0.003836665514769,0.0337169582404099,0.1084,5.0,5,,0.012454968013136,0.020716622899242,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk1,G14_LOWRANK2@doptk1,-0.0033756504399978,0.0342794336258111,0.0095591050684605,0.0267654941916894,0.0159179865432592,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1366386554621848,0.1084,0.18904638218923933
BP,LOWRANK3_vs_NAIVE@k1,0.0157987471111685,-0.0054827763580259,0.0312749129744274,0.1414,5.0,5,,0.0097870994283843,0.0194503039626976,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk1,G14_LOWRANK3@doptk1,-0.0043233240880354,0.0321944085208767,0.0095012045193598,0.0266033726542076,0.0135685619902348,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1710483870967742,0.1414,0.2365053380782918
BP,HIER_vs_NAIVE@k1,0.019550256444839,-0.0027117966498733,0.0405785341720443,0.0804,5.0,5,,0.0146299080514941,0.0221827777688628,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk1,G14_HIER@doptk1,-0.0014428007415045,0.0419840060214845,0.0106983132670755,0.0299552771478113,0.0174505975282989,45.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1106422018348623,0.0804,0.14965544554455446
BP,POOLED_vs_NAIVE@k2,0.0229563555888542,0.0024775062781023,0.0381481459110246,0.0302,5.0,5,,0.0184210617614495,0.0259016913310925,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk2,G14_POOLED@doptk2,0.0024360866241424,0.0381331791957811,0.0090634267326586,0.0253775948514441,0.0211457574574572,52.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.054,0.0302,0.06957843137254903
BP,LW_vs_NAIVE@k2,-0.4157405949396769,-0.807066199265748,-0.1718403813747668,0.0,0.0,5,,-0.5928924610142196,-0.3408535896742361,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk2,G14_LW@doptk2,-0.729129682708464,-0.1264501961685395,0.1670088886936583,0.4676248883422434,-0.5419283562917009,25.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LOWRANK2_vs_NAIVE@k2,0.0447022564318861,0.0240668421577191,0.0603485210320951,0.0002,5.0,5,,0.0395468594981371,0.0477525406687941,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk2,G14_LOWRANK2@doptk2,0.0250155856387371,0.0608718740901874,0.0091700707010655,0.0256761979629836,0.042000646041215,62.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0005357142857142,0.0002,0.000828193832599119
BP,LOWRANK3_vs_NAIVE@k2,0.0415021830783953,0.0181368852377139,0.0578955352158247,0.001,5.0,5,,0.0345406971216702,0.0452077347422959,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk2,G14_LOWRANK3@doptk2,0.020143759139972,0.0593226511742754,0.0101091553983927,0.0283056351154997,0.0385924832737402,60.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0023076923076923,0.001,0.003560606060606061
BP,HIER_vs_NAIVE@k2,0.0266438413119082,-0.0060453179802649,0.0473578505772241,0.097,5.0,5,,0.0178059965696333,0.0338793800686874,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk2,G14_HIER@doptk2,-0.0047315625309879,0.0478413239325573,0.0135350503538738,0.0378981409908467,0.0155030667759909,54.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.1265217391304348,0.097,0.17467432950191572
BP,POOLED_vs_NAIVE@k3,0.0582714097330692,0.0415007600299421,0.0745177705777363,0.0,5.0,5,,0.0544823831156152,0.0610495563846656,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_POOLED@doptk3,G14_POOLED@doptk3,0.0413883166411734,0.0744234059579699,0.0082051438702941,0.0229744028368237,0.0630944956246394,72.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LW_vs_NAIVE@k3,-33.953068457860645,-71.31725391145274,-14.136693572401215,0.0,0.0,5,,-46.78310120702086,-26.07098423668485,False,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LW@doptk3,G14_LW@doptk3,-66.45237778223313,-13.011713915933308,14.814322837643916,41.48010394540296,-55.74695980408976,26.0,True,0.02,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LOWRANK2_vs_NAIVE@k3,0.0574455372823928,0.0395584768282808,0.0721690753509612,0.0,5.0,5,,0.0537991892042532,0.0599016497151316,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK2@doptk3,G14_LOWRANK2@doptk3,0.039549242821655,0.0721613736570007,0.0081811777938203,0.022907297822697,0.0577381105981138,71.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,LOWRANK3_vs_NAIVE@k3,0.0581687963575843,0.0380528616829526,0.0732477851011892,0.0,5.0,5,,0.0527955751296492,0.0612896977152857,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_LOWRANK3@doptk3,G14_LOWRANK3@doptk3,0.0391266573112283,0.0741424438492283,0.00892134190446,0.0249797573324881,0.0584038763146802,72.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,HIER_vs_NAIVE@k3,0.0484096120421811,0.0252025803008799,0.0647105106004725,0.0,5.0,5,,0.0422719015651676,0.0516994713043896,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,NAIVE_LINE_HIER@doptk3,G14_HIER@doptk3,0.0267604179866292,0.0657098113666837,0.0100230456948552,0.0280645279455945,0.0417757833155115,66.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
BP,POOLED_vs_FLAT@k0,0.0750733537286094,0.0003406210869111,0.1265622934928148,0.049,5.0,5,,0.0372022641480391,0.0843052445880293,True,exploratory,L5,,,,mae_all,,84,,,,,,,L5/contrasts_cov.csv,FLAT_POOLED@doptk0,G14_POOLED@doptk0,0.0152470088437554,0.1417421093712788,0.0336173128330665,0.0941284759325862,0.0539817629084863,56.0,True,0.02,True,,,,,,,,,,,,,,,,,,,,0.0798913043478261,0.049,0.10258351893095768
