sig_figs,key_type,key_id,id_a,id_b,pub_a,pub_b,log_D_a,log_D_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,same_publication,abs_delta_log_D,same_duplicate_group,both_ab_group,strict_key_equal,location_a,location_b,location_relation,digitiser_a,digitiser_b,both_canonical,both_model
3,base,k_e07b0493a9a1,SAE:10516,SAE:10656,pub_4cba27f5f3,pub_4cba27f5f3,-0.33,-0.33,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_e07b0493a9a1,SAE:10516,SAE:10670,pub_4cba27f5f3,pub_4cba27f5f3,-0.33,-0.33,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10517,SAE:10601,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10517,SAE:10657,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10517,SAE:10671,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10518,SAE:10602,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10518,SAE:10658,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10518,SAE:10672,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10519,SAE:10603,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10519,SAE:10659,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10519,SAE:10673,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10520,SAE:10604,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10520,SAE:10660,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10520,SAE:10674,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10521,SAE:10605,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10521,SAE:10661,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10521,SAE:10675,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10522,SAE:10606,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10522,SAE:10662,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10522,SAE:10676,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10523,SAE:10607,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10523,SAE:10663,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10523,SAE:10677,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10524,SAE:10608,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10524,SAE:10664,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10524,SAE:10678,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10525,SAE:10609,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10525,SAE:10665,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10525,SAE:10679,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10526,SAE:10610,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10526,SAE:10666,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10526,SAE:10680,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10527,SAE:10611,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10527,SAE:10667,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10527,SAE:10681,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10528,SAE:10612,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables17,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10528,SAE:10668,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10528,SAE:10682,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_b7c214a7f743,SAE:10543,SAE:10697,pub_4cba27f5f3,pub_4cba27f5f3,0.36,0.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_78e67f9a65ca,SAE:10544,SAE:10698,pub_4cba27f5f3,pub_4cba27f5f3,0.67,0.67,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_fa17acf7d871,SAE:10545,SAE:10699,pub_4cba27f5f3,pub_4cba27f5f3,1,1,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_1018b6f83f02,SAE:10546,SAE:10700,pub_4cba27f5f3,pub_4cba27f5f3,1.13,1.13,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_48c5369b746e,SAE:10547,SAE:10701,pub_4cba27f5f3,pub_4cba27f5f3,2.01,2.01,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_36f38f42372c,SAE:10548,SAE:10702,pub_4cba27f5f3,pub_4cba27f5f3,2.29,2.29,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_cfc9d6992eb0,SAE:10549,SAE:10703,pub_4cba27f5f3,pub_4cba27f5f3,2.41,2.41,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_6db6a75676f8,SAE:10550,SAE:10704,pub_4cba27f5f3,pub_4cba27f5f3,2.71,2.71,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_172cf7106151,SAE:10551,SAE:10705,pub_4cba27f5f3,pub_4cba27f5f3,2.93,2.93,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_1f52cef89739,SAE:10552,SAE:10706,pub_4cba27f5f3,pub_4cba27f5f3,3.14,3.14,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_22874cceeb34,SAE:10555,SAE:10709,pub_4cba27f5f3,pub_4cba27f5f3,3.29,3.29,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4b1aab5b2285,SAE:10556,SAE:10710,pub_4cba27f5f3,pub_4cba27f5f3,3.16,3.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables15,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_cb060614eadc,SAE:10599,SAE:10655,pub_4cba27f5f3,pub_4cba27f5f3,-0.82,-0.82,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_cb060614eadc,SAE:10599,SAE:10669,pub_4cba27f5f3,pub_4cba27f5f3,-0.82,-0.82,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_e07b0493a9a1,SAE:10600,SAE:10656,pub_4cba27f5f3,pub_4cba27f5f3,-0.33,-0.33,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_e07b0493a9a1,SAE:10600,SAE:10670,pub_4cba27f5f3,pub_4cba27f5f3,-0.33,-0.33,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10601,SAE:10657,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10601,SAE:10671,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10602,SAE:10658,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10602,SAE:10672,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10603,SAE:10659,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10603,SAE:10673,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10604,SAE:10660,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10604,SAE:10674,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10605,SAE:10661,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10605,SAE:10675,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10606,SAE:10662,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10606,SAE:10676,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10607,SAE:10663,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10607,SAE:10677,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10608,SAE:10664,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10608,SAE:10678,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10609,SAE:10665,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10609,SAE:10679,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10610,SAE:10666,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10610,SAE:10680,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10611,SAE:10667,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10611,SAE:10681,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10612,SAE:10668,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables18,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10612,SAE:10682,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables17,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_cb060614eadc,SAE:10655,SAE:10669,pub_4cba27f5f3,pub_4cba27f5f3,-0.82,-0.82,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_e07b0493a9a1,SAE:10656,SAE:10670,pub_4cba27f5f3,pub_4cba27f5f3,-0.33,-0.33,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_44875fe09e8d,SAE:10657,SAE:10671,pub_4cba27f5f3,pub_4cba27f5f3,0.06,0.06,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eef396c146b4,SAE:10658,SAE:10672,pub_4cba27f5f3,pub_4cba27f5f3,0.12,0.12,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_eac27552e540,SAE:10659,SAE:10673,pub_4cba27f5f3,pub_4cba27f5f3,1.07,1.07,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4c6c952bcfdc,SAE:10660,SAE:10674,pub_4cba27f5f3,pub_4cba27f5f3,1.36,1.36,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_52f5e57161c9,SAE:10661,SAE:10675,pub_4cba27f5f3,pub_4cba27f5f3,1.5,1.5,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_4ee2071a98e4,SAE:10662,SAE:10676,pub_4cba27f5f3,pub_4cba27f5f3,1.77,1.77,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_587e27f2679a,SAE:10663,SAE:10677,pub_4cba27f5f3,pub_4cba27f5f3,1.97,1.97,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_58fc7f8263c2,SAE:10664,SAE:10678,pub_4cba27f5f3,pub_4cba27f5f3,2.16,2.16,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_194417f7977c,SAE:10665,SAE:10679,pub_4cba27f5f3,pub_4cba27f5f3,2.24,2.24,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_b1f24dce882c,SAE:10666,SAE:10680,pub_4cba27f5f3,pub_4cba27f5f3,2.23,2.23,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_29c60db70d14,SAE:10667,SAE:10681,pub_4cba27f5f3,pub_4cba27f5f3,2.31,2.31,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_84c0edafec8c,SAE:10668,SAE:10682,pub_4cba27f5f3,pub_4cba27f5f3,2.27,2.27,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,tables18,tables20,DIFFERENT_LOCATION,,,True,True
3,base,k_82f5789549f7,SAE:12871,SAE:12876,pub_af0c74798c,pub_af0c74798c,2.42325,2.42325,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0,False,False,False,table1,table3,DIFFERENT_LOCATION,,,True,True
3,base,k_797f8ffb9a0c,SAE:12872,SAE:12881,pub_af0c74798c,pub_af0c74798c,1.47712,1.47712,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,table1,table3,DIFFERENT_LOCATION,,,True,True
3,base,k_797f8ffb9a0c,SAE:13218,SAE:13228,pub_0773be699f,pub_0773be699f,1.38021,1.38021,MODEL,MODEL,C_POSSIBLE_INDEPENDENT_REPLICATE,C_POSSIBLE_INDEPENDENT_REPLICATE,True,0,True,False,True,table4,table5,DIFFERENT_LOCATION,,,True,True
3,base,k_5f5d4e85aeb0,SAE:2564,SAE:2568,pub_0773be699f,pub_0773be699f,1.38021,1.38021,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,table5,table4,DIFFERENT_LOCATION,,,True,True
3,base,k_3a9694612d88,SAE:8919,SAE:8937,pub_1c1b558856,pub_1c1b558856,3.85733,3.85733,MODEL,MODEL,C_POSSIBLE_INDEPENDENT_REPLICATE,C_POSSIBLE_INDEPENDENT_REPLICATE,True,0,True,False,True,table1,table2,DIFFERENT_LOCATION,,,True,True
3,base,k_56cf52c3e5b4,SAE:8922,SAE:8943,pub_1c1b558856,pub_1c1b558856,3.73239,3.73239,MODEL,MODEL,C_POSSIBLE_INDEPENDENT_REPLICATE,C_POSSIBLE_INDEPENDENT_REPLICATE,True,0,True,False,True,table1,table2,DIFFERENT_LOCATION,,,True,True
3,base,k_20455a2b7408,SAE:8925,SAE:8949,pub_1c1b558856,pub_1c1b558856,3.75587,3.75587,MODEL,MODEL,C_POSSIBLE_INDEPENDENT_REPLICATE,C_POSSIBLE_INDEPENDENT_REPLICATE,True,0,True,False,True,table1,table2,DIFFERENT_LOCATION,,,True,True
3,base,k_56036096d3ef,SAE:10760,SAE:10949,pub_c8195b4ca7,pub_c8195b4ca7,2.65321,2.6532,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,9.8994e-06,True,False,True,fig3,fig8,DIFFERENT_LOCATION,,,True,True
